[WARN] 2018-03-09 11:40:58,116 org.springframework.data.mongodb.core.convert.CustomConversions register - Registering converter from class java.lang.Number to class java.lang.Number as writing converter although it doesn't convert to a Mongo supported type! You might wanna check you annotation setup at the converter implementation.
[ERROR] 2018-03-09 11:42:23,666 com.dpdocter.elasticsearch.services.impl.ESRegistrationServiceImpl editLocation - Error while editing location None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 11:42:23,683 com.dpdocter.elasticsearch.services.impl.ESRegistrationServiceImpl editLocation - Error while editing location None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 11:42:23,717 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,743 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,757 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,778 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,790 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,797 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,819 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,828 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addSystemExam - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Investigations
[ERROR] 2018-03-09 11:42:23,838 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,844 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,847 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,851 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,855 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,881 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,890 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,895 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,898 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,917 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,965 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:23,999 com.dpdocter.elasticsearch.services.impl.ESRegistrationServiceImpl editLocation - Error while editing location None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 11:42:24,488 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:24,592 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:24,596 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[ERROR] 2018-03-09 11:42:24,668 com.dpdocter.elasticsearch.services.impl.ESClinicalNotesServiceImpl addPresentComplaintHistory - NoNodeAvailableException[None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]] Error Occurred While Saving Present Complaint History
[WARN] 2018-03-09 11:56:49,943 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to DischargeSummaryServiceImpl.  Executing :: viewDischargeSummary()
[WARN] 2018-03-09 11:56:49,945 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method viewDischargeSummary() in DischargeSummaryServiceImpl at Fri Mar 09 11:56:49 IST 2018
[WARN] 2018-03-09 11:56:50,276 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method execution completed for viewDischargeSummary() in DischargeSummaryServiceImpl at Fri Mar 09 11:56:50 IST 2018
[WARN] 2018-03-09 11:56:50,277 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method viewDischargeSummary() in DischargeSummaryServiceImpl took 333 milliseconds for execution
[WARN] 2018-03-09 11:58:00,072 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to DentalLabServiceImpl.  Executing :: downloadDentalLabReportPrint()
[WARN] 2018-03-09 11:58:00,082 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method downloadDentalLabReportPrint() in DentalLabServiceImpl at Fri Mar 09 11:58:00 IST 2018
[ERROR] 2018-03-09 11:58:00,258 com.dpdocter.services.impl.DentalLabServiceImpl downloadDentalLabReportPrint - com.dpdocter.exceptions.BusinessException:  No Lab Report found with ids Error while getting Lab Report PDF for Parent
[WARN] 2018-03-09 11:58:00,283 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to MailBodyGeneratorImpl.  Executing :: generateExceptionEmailBody()
[WARN] 2018-03-09 11:58:00,287 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method generateExceptionEmailBody() in MailBodyGeneratorImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,373 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method execution completed for generateExceptionEmailBody() in MailBodyGeneratorImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,385 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method generateExceptionEmailBody() in MailBodyGeneratorImpl took 101 milliseconds for execution
[WARN] 2018-03-09 11:58:00,386 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to MailServiceImpl.  Executing :: sendExceptionMail()
[WARN] 2018-03-09 11:58:00,394 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method sendExceptionMail() in MailServiceImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,395 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method execution completed for sendExceptionMail() in MailServiceImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,396 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method sendExceptionMail() in MailServiceImpl took 2 milliseconds for execution
[WARN] 2018-03-09 11:58:00,396 com.dpdocter.aop.DpDocterLoggingAspect logAfterThrowingAllMethods - LoggingAspect.logAfterThrowingAllMethods()
[WARN] 2018-03-09 11:58:00,397 com.dpdocter.aop.DpDocterLoggingAspect logAfterThrowingAllMethods - Exception catched : com.dpdocter.exceptions.BusinessException
[WARN] 2018-03-09 11:58:00,418 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to MailBodyGeneratorImpl.  Executing :: generateExceptionEmailBody()
[WARN] 2018-03-09 11:58:00,418 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method generateExceptionEmailBody() in MailBodyGeneratorImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,420 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method execution completed for generateExceptionEmailBody() in MailBodyGeneratorImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,420 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method generateExceptionEmailBody() in MailBodyGeneratorImpl took 2 milliseconds for execution
[WARN] 2018-03-09 11:58:00,421 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Logging access to MailServiceImpl.  Executing :: sendExceptionMail()
[WARN] 2018-03-09 11:58:00,421 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Going to call the method sendExceptionMail() in MailServiceImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,422 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method execution completed for sendExceptionMail() in MailServiceImpl at Fri Mar 09 11:58:00 IST 2018
[WARN] 2018-03-09 11:58:00,435 com.dpdocter.aop.DpDocterLoggingAspect beforeUpdateAccountDescription - Method sendExceptionMail() in MailServiceImpl took 14 milliseconds for execution
[WARN] 2018-03-09 11:58:00,436 com.dpdocter.aop.DpDocterLoggingAspect logAfterThrowingAllMethods - LoggingAspect.logAfterThrowingAllMethods()
[WARN] 2018-03-09 11:58:00,436 com.dpdocter.aop.DpDocterLoggingAspect logAfterThrowingAllMethods - Exception catched : com.dpdocter.exceptions.BusinessException
[WARN] 2018-03-09 12:28:51,195 org.springframework.data.mongodb.core.convert.CustomConversions register - Registering converter from class java.lang.Number to class java.lang.Number as writing converter although it doesn't convert to a Mongo supported type! You might wanna check you annotation setup at the converter implementation.
[ERROR] 2018-03-09 12:29:30,831 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 12:29:30,943 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 12:29:31,461 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 12:29:31,628 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 12:29:31,815 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 12:29:31,913 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
[ERROR] 2018-03-09 12:29:32,071 org.springframework.data.elasticsearch.repository.support.AbstractElasticsearchRepository <init> - failed to load elasticsearch nodes : org.elasticsearch.client.transport.NoNodeAvailableException: None of the configured nodes are available: [{#transport#-1}{54.68.86.9}{54.68.86.9:9300}]
